userName,score,tanggal,appVersion,ulasan,sentimen
Pengguna Google,1,04/28/2026 2:38,4.16.1,semua aplikasi yg d sediakan pemerintah ga ada yg jelas katanya mempermudah tp justru tambah sulit,negatif
Pengguna Google,5,04/28/2026 2:35,4.16.1,oke simple,positif
Pengguna Google,1,04/28/2026 2:30,4.16.1,no comment sudah terwakili sama yang lain,negatif
Pengguna Google,5,04/28/2026 2:29,4.16.1,sangat membantu tanpa harus datang ke kantor bpjs untuk pengurusan berkas,negatif
Pengguna Google,1,04/28/2026 2:27,4.16.1,sangat mengecewakan kode otp telat sampai beberapa kali tidak bisa dipakai untuk login pulsa terkuras habis,negatif
Pengguna Google,1,04/28/2026 2:26,4.14.0,tunggu verifikasi kode sms lama polll sering logout sendiri,negatif
Pengguna Google,4,04/28/2026 2:25,4.16.1,tidak bisa merubah no hp dan email jawaban system coba lagi terusss,negatif
Pengguna Google,1,04/28/2026 2:11,4.16.1,perkara apk ini gua jadi di maki maki ama ortu gua,negatif
Pengguna Google,5,04/28/2026 2:09,4.16.1,sangat mudah dan efisien,negatif
Pengguna Google,5,04/28/2026 2:04,4.12.0,asik,negatif
Pengguna Google,1,04/28/2026 2:00,4.16.1,apa sih nunggu kode verifikasi nya lama banget,negatif
Pengguna Google,1,04/28/2026 2:00,4.16.1,lagi proses daftar bpjs kendalanya tidak bisa mendapatkan kode otp kemarin dicoba sampe kali gak dikirim kodenya saya kasih bintang satu karna saat ini aplikasinya gak bermanfaat nanti kalau sudah sukses daftar saya kasih bintang,positif
Pengguna Google,5,04/28/2026 1:56,4.16.1,sangat membantu,negatif
Pengguna Google,5,04/28/2026 1:56,4.16.1,ok,negatif
Pengguna Google,5,04/28/2026 1:52,4.16.1,sengaja tk ksh bintang biar liat tolonglah perbaiki apk nya mau login tiba keluar sendiri dr bln yg lalu saya fikir bisaa dan saya coba lagi all hasil tetep zonk malaa saya yg kena marah nenekk trus dikira saya yg gak bisa tidak mendaftarkan rujukann hmm semoga terbacaaa ya sakit hatikuuu pusing kepalaku terus an update dan gak bisa masukkk segera di perbaiki saya tunggu bulan ini sekian curhatan singkat ini semoga dipahami sekian terimakasih,positif
Pengguna Google,5,04/28/2026 1:48,4.16.1,sangat bagus dan membantu mengambil antrean,positif
Pengguna Google,5,04/28/2026 1:45,4.16.1,pelayanan sangat baik dan cepat,positif
Pengguna Google,1,04/28/2026 1:39,4.16.1,kecewa mau priksa harus ngandalin jkn udah dafrr lewat onlen jg harus lewat jkn pihak rs gak mau tau pokokny harus lewat jkn,negatif
Pengguna Google,5,04/28/2026 1:34,4.16.1,mudah praktis membantu rakyat indonesia terimakasih,negatif
Pengguna Google,1,04/28/2026 1:29,4.16.1,buruk,negatif
Pengguna Google,1,04/28/2026 1:28,4.16.1,login aja susah mau brobat harus ada jkn sdangkan jkn aplikasi g beres mang tiap bln g byr apa tlong di perbaiki aplikasinya,positif
Pengguna Google,5,04/28/2026 1:26,4.16.1,good,negatif
Pengguna Google,5,04/28/2026 1:22,4.16.1,sangat membantu,negatif
Pengguna Google,5,04/28/2026 1:16,4.16.1,sangat membantu tapi sayang ini kenapa aplikasinya hilang tanpa ada pemberitahuan,negatif
Pengguna Google,5,04/28/2026 1:08,4.8.1,sangat membantu dalam kesehatan keluarga kami,negatif
Pengguna Google,5,04/28/2026 1:04,4.16.1,memudah ka untuk pindah faskes dan mempermudah masyarakat indonesia,negatif
Pengguna Google,1,04/28/2026 1:00,4.16.1,saya senang bisa terbantu dengan jkn,negatif
Pengguna Google,5,04/28/2026 0:58,4.16.1,mantap,positif
Pengguna Google,5,04/28/2026 0:45,4.16.1,bagus aplikasi nya,positif
Pengguna Google,1,04/28/2026 0:28,4.16.1,ayolah saya lagi perlu sekali buat mendaftar di aplikasi jkn ini tapi kenapa setiap saya meminta kode itu tidaj masuk di nomor yang kita cantumkan padahal nomor dan jaringan tidak ada yang bermasalah,negatif
Pengguna Google,5,04/28/2026 0:21,4.16.1,bagus,positif
Pengguna Google,1,04/28/2026 0:19,4.16.1,ribet dpt antrian penuh trs apk gjls,negatif
Pengguna Google,1,04/28/2026 0:12,4.16.1,otp nya ngga masuk apk ngga jelas bukanya mempermudah malah mempersulit,negatif
Pengguna Google,5,04/28/2026 0:03,4.16.1,mantap,positif
Pengguna Google,5,04/28/2026 0:01,4.16.1,sangat puas sekali,positif
Pengguna Google,1,04/27/2026 23:51,4.16.1,bener bener gak ada gunanya aplikasi ini niatnya biar lebih gampang nyatanya bobrok waktu daftar akun udah dicoba puluhan kali gak dikirim kirim kode otp nya bener bener gak kompeten bintang aja,negatif
Pengguna Google,1,04/27/2026 23:45,4.16.1,buruk captcha gk keluar,negatif
Pengguna Google,1,04/27/2026 23:23,4.16.1,semenjak update jadi gak bisa ambil antrian online,negatif
Pengguna Google,1,04/27/2026 22:29,4.16.1,aplikasi buruk bisa log out sendiri pas mau masuk dibikin susah,negatif
Pengguna Google,5,04/27/2026 22:28,4.16.1,mantap memudahkan,positif
Pengguna Google,5,04/27/2026 22:23,4.16.1,bagus,positif
Pengguna Google,5,04/27/2026 22:15,4.16.1,bermanfaat,negatif
Pengguna Google,5,04/27/2026 21:39,4.15.0,ok,negatif
Pengguna Google,1,04/27/2026 21:38,4.16.1,aplikasinya buat di screenshot saja tidak bisa,negatif
Pengguna Google,1,04/27/2026 21:13,4.16.1,parah sekarang ngerjain orang padahal udah jelas sdh terdaftar sebelumnya tiba suruh login ulang ketika login disuruh datang ke dukcapil krn nik gk terdaftar payah ah,negatif
Pengguna Google,5,04/27/2026 20:26,4.16.1,sangat bermanfaat,negatif
Pengguna Google,1,04/27/2026 19:13,4.16.1,suma error dengan alasan jaringan koneksi buruk padahal aku pake wifi kecepatan mbps gak jelas banget,negatif
Pengguna Google,5,04/27/2026 17:38,4.16.1,bagus,positif
Pengguna Google,5,04/27/2026 16:55,4.16.1,lebih cepat mendaftar,positif
Pengguna Google,5,04/27/2026 16:50,4.16.1,bagi yang ga dapet kode otp coba isi pulsa kalian minimal rb karna kodenya berbayar coba aja berhasil,negatif
Pengguna Google,4,04/27/2026 16:32,4.16.1,aplikasi nya sangat membantu,negatif
Pengguna Google,4,04/27/2026 16:30,4.16.1,mantap,positif
Pengguna Google,5,04/27/2026 16:19,4.16.1,sangat membantu,negatif
Pengguna Google,5,04/27/2026 16:12,4.16.1,bpjs kesehatan yang terbaik,positif
Pengguna Google,5,04/27/2026 16:09,4.16.1,ok juga terimakasih,negatif
Pengguna Google,5,04/27/2026 16:03,3.5.0,bissmilah membantu rakyat,negatif
Pengguna Google,5,04/27/2026 15:19,4.16.1,simpel utk dipakai,negatif
Pengguna Google,2,04/27/2026 14:45,4.16.1,lambat mendaftar haru pake otp tapi ga masuk ke sms padahal wa bisa sinyal juga bagus tapi lambat,negatif
Pengguna Google,5,04/27/2026 14:35,4.13.1,sangat sangat membantu,negatif
Pengguna Google,1,04/27/2026 14:34,4.16.1,ni aplikasi buruk banget daftar di aplikasi aja slalu gagal padahal gua bayar stiap bulan di potong gaji knpa pas daftar di aplikasi slalu nga bisa gimana cara nya daftar min mimin,negatif
Pengguna Google,2,04/27/2026 14:31,4.16.1,kode verifikasi terlalu lama masuknya jdi bosen nungguinnya,negatif
Pengguna Google,3,04/27/2026 14:31,4.16.1,suka eror data sudah di update tapi gk berubah,positif
Pengguna Google,1,04/27/2026 14:28,4.16.1,tolong diperbaiki yaa untuk kode otp yang dikirim lewat sms tapi ga ada kode otp yang masuk jadinya ga bisa daftar,positif
Pengguna Google,5,04/27/2026 14:20,4.16.1,ok ok,negatif
Pengguna Google,5,04/27/2026 14:07,4.16.1,mantap sangat membantu,positif
Pengguna Google,5,04/27/2026 14:06,4.16.1,mudah dan simple,negatif
Pengguna Google,1,04/27/2026 13:54,4.16.1,gak bisa dapet kode otp lemot berat gak lancar ui dan ux jelek gak ramah user,negatif
Pengguna Google,5,04/27/2026 13:50,4.16.1,sangat puas dgn layanan ini sangat membantu sekali apalagi yg gaptek ini,positif
Pengguna Google,1,04/27/2026 13:46,4.16.1,apk anj keluar bentar malah ngulang dari awal lagi gua hamil gini capek cuma buat ngecek bpjs di persulit,negatif
Pengguna Google,5,04/27/2026 13:37,4.16.1,aplikasi buruk,negatif
Pengguna Google,5,04/27/2026 13:26,4.16.1,mantap,positif
Pengguna Google,1,04/27/2026 13:23,4.16.1,elah tinggal kirim nomor verifikasi lama amat brok aduhh wkwk,negatif
Pengguna Google,5,04/27/2026 13:22,4.14.0,tidak ribet anti loading pelayanan sangat ok,negatif
Pengguna Google,5,04/27/2026 13:14,4.16.1,mudah menggunakannya,negatif
Pengguna Google,1,04/27/2026 13:06,4.16.1,apl mulek,negatif
Pengguna Google,5,04/27/2026 12:52,4.16.1,tidak ribet mantap pokoknya,positif
Pengguna Google,5,04/27/2026 12:43,4.16.1,mantap,positif
Pengguna Google,5,04/27/2026 12:40,4.16.1,menarik,negatif
Pengguna Google,5,04/27/2026 12:31,4.16.1,verifikasi bekali kali coba percumah gak guna gak ada otp masuk padahal nomer udah bener maunya apasih bpjs ini heran susah amat padahal iuran rutin potongan jalan terus,negatif
Pengguna Google,5,04/27/2026 12:26,4.16.1,cepat,positif
Pengguna Google,5,04/27/2026 12:26,4.16.1,keren sangat membantu,positif
Pengguna Google,1,04/27/2026 12:23,4.16.1,aplikasi buruk,negatif
Pengguna Google,5,04/27/2026 12:21,4.16.1,luar biasa manfaatnya,negatif
Pengguna Google,5,04/27/2026 12:20,4.16.1,semoga selalu berjalan dengan lancar aamiin,positif
Pengguna Google,5,04/27/2026 12:18,4.16.1,sangat membantu,negatif
Pengguna Google,5,04/27/2026 12:17,4.16.1,sangat mempermudah administrasi untuk mengurus fasilitas kesehatan berbasis bpjs,negatif
Pengguna Google,5,04/27/2026 12:09,4.16.1,mantap,positif
Pengguna Google,1,04/27/2026 12:03,4.16.1,kalo mau berobat harus terdaftar jkn dulu lah padahal aplikasi nya kyk monyet verivikasi aja ga masuk emang ga manusia sengaja mempersulit orng biar mati,negatif
Pengguna Google,1,04/27/2026 11:59,4.16.1,ke log out sendiri mau log in lagi ga bisa udah coba update tetap sama tidak bisa log in,negatif
Pengguna Google,1,04/27/2026 11:57,4.16.1,punya aplikasi jangan bodoh ya saya mau tangkapan layar ja ga bisa tindakan tidak di izinkan gimana sy mau buktikan ke pt tempat sy kerja kalo bpjs sy di tangguhkan sedangkan gaji di potong tiap bln,negatif
Pengguna Google,1,04/27/2026 11:57,4.16.0,saya sngat dirugikan ngisi pulsa rbu tapi dapat otp untuk daftar tidak bisa malah disedot terus pulsa gajelas,negatif
Pengguna Google,4,04/27/2026 11:56,4.16.1,agak lama,negatif
Pengguna Google,4,04/27/2026 11:55,4.16.1,bagus,positif
Pengguna Google,5,04/27/2026 11:54,4.16.1,sangat membantu masyarakat,negatif
Pengguna Google,5,04/27/2026 11:52,4.16.1,sangat mudah d gunakn dan sangat membantu,negatif
Pengguna Google,5,04/27/2026 11:48,4.16.1,sangat membantu terima kasih,negatif
Pengguna Google,5,04/27/2026 11:48,4.16.1,kok aneh tiba tiba autodebet udah daftar terus terputus sendiri tolong kebijakannya malah saya yang kena sanksi karena telat bayar jelas jelas udah autodebet,negatif
Pengguna Google,5,04/27/2026 11:43,4.16.1,sippp,negatif
Pengguna Google,5,04/27/2026 11:39,4.16.1,mudah untuk dipakai,negatif
Pengguna Google,1,04/27/2026 11:39,4.16.1,udah ngisi semua email bener dll ga bsa lupa pasworf email pdhal bener aplikasi tolol,negatif
Pengguna Google,5,04/27/2026 11:35,4.16.1,sangat membantu,negatif
Pengguna Google,1,04/27/2026 11:26,4.16.1,jlk ya,negatif
Pengguna Google,1,04/27/2026 11:15,4.16.1,buat apk ga pernah bener komen udh banyak ga ada yg di respon boro boro di perbaiki,positif
Pengguna Google,5,04/27/2026 11:14,4.16.1,cepat ga ribet,positif
Pengguna Google,3,04/27/2026 10:59,4.16.1,ini aplikasi lebih banyak masalah dari kegunaan apa anggaran untuk buat aplikasi di korupsi juga,negatif
Pengguna Google,1,04/27/2026 10:55,4.16.1,minta update terus giliran daftar pengguna baru nunggu verifikasi aja via sms ga muncul heran,negatif
Pengguna Google,5,04/27/2026 10:54,4.16.1,sangat membantu,negatif
Pengguna Google,1,04/27/2026 10:34,4.16.1,kode verifikas buat daftar akun gak dikirim padahal udah nyoba berkali kali,negatif
Pengguna Google,3,04/27/2026 10:18,4.16.1,tidak bisa merubah alamat,negatif
Pengguna Google,1,04/27/2026 10:15,4.16.1,server wajib maintenance biar g susah login,negatif
Pengguna Google,5,04/27/2026 10:12,4.16.1,bagus dalam untuk memilih faskes,positif
Pengguna Google,1,04/27/2026 10:10,4.16.1,kenapa sudah seminggu gk bisa dibuka woy lah sllu dikata offline gmna ini,negatif
Pengguna Google,3,04/27/2026 9:56,4.16.1,kalo saya dpt kode verifikasi via nomer nanti saya tambahin lagi bintangnya sampe detik inipun saya blum menerima kode verifikasi via nomer ponsel saya,negatif
Pengguna Google,5,04/27/2026 9:47,4.16.1,mantap berkah selalu,positif
Pengguna Google,1,04/27/2026 9:47,4.16.1,payah apk apaan akun tiba sering keluar egk ada pemberitahuan apapun tiba keluar dengan sendirinya perbaikan itu jangan setengah lagi dipake tiba error keluar sendiri bener payah banget tolong ditingkatkan sistem perbaikannya jangan duit untuk mobile jknnya dikorupsi tolong ya jangan setengah memperbaikinya beneran menyebalkan,negatif
Pengguna Google,5,04/27/2026 9:45,4.16.1,mudah dan pasti,negatif
Pengguna Google,5,04/27/2026 9:36,4.16.1,bagus,positif
Pengguna Google,5,04/27/2026 9:36,4.16.1,ok,negatif
Pengguna Google,5,04/27/2026 9:30,4.16.1,okay bet,negatif
Pengguna Google,5,04/27/2026 9:22,4.16.1,mantap,positif
Pengguna Google,1,04/27/2026 9:08,4.16.1,reset sandi susahnya minta ampun aplikasi macam apa ini,negatif
Pengguna Google,1,04/27/2026 8:49,4.16.1,sangat mengecewakan biasa berhasil kalau ambil antrean kenapa sekarang harus login kembali sudah beberapa kali login gagal terus selalu dan selalu jawabannya nik dan password yang anda masukan salah,negatif
Pengguna Google,2,04/27/2026 8:47,4.16.1,diperbaiki dulu dong ini perasaan jaringan wi fi nya bagus tapi kok malah gaada jaringan sih katanya,positif
Pengguna Google,2,04/27/2026 8:31,4.16.1,maaf ko alamat saya di kartu kisnya salah sih gimana kan udah tertera di alamat terus udah di ubah juga ke kantor bpjs nya tetepmasih sama itu si gimana,negatif
Pengguna Google,5,04/27/2026 8:29,4.16.1,ok,negatif
Pengguna Google,1,04/27/2026 8:24,4.16.1,kenapa gagal terus pas daftar autodebit nya nelp cs gak terhubung gimana si,negatif
Pengguna Google,1,04/27/2026 8:17,4.16.1,aplikasi tidak bisa dibuka kenapa ya kira ap masalahnya,negatif
Pengguna Google,5,04/27/2026 8:17,4.13.0,bukan lupa password tapi gak bisa login karena password tidak standar katanya emangnya password yang standar itu seperti apa tidak ada penjelasan apapun tentang itu udah upgrade juga ke versi yang terbaru biasanya login aman aja setelah upgrade kok malah gak bisa login abis pulsa saya cm buat ubah password doank dibaca dengan seksama ulasannya biar paham dan nyambung balasannya,positif
Pengguna Google,5,04/27/2026 8:14,4.16.1,terimakasih sudah memudahkan,negatif
Pengguna Google,5,04/27/2026 8:10,4.16.1,on time dan sat set,negatif
Pengguna Google,1,04/27/2026 8:09,4.16.1,kode otp tdk ada masuk sdh coba beberapa kali tetap aja tidak ada yg masuk kode otp nya,negatif
Pengguna Google,5,04/27/2026 8:08,4.16.1,mantap,positif
Pengguna Google,5,04/27/2026 7:55,4.16.1,sangat baik dan ramah,positif
Pengguna Google,1,04/27/2026 7:54,4.16.1,tipikal aplikasi pemerintah pada umumnya jelek otp pake berbagai nomor gak bisa,negatif
Pengguna Google,5,04/27/2026 7:52,4.16.1,mempermudah pengecekan pendaftaran riwayat pengobatan kesehatan terima kasih,negatif
Pengguna Google,1,04/27/2026 7:50,4.16.1,kadang nya lelet,negatif
Pengguna Google,5,04/27/2026 7:46,4.16.1,bagus,positif
Pengguna Google,2,04/27/2026 7:42,4.16.1,aplikasi tolol ini aplikasi dibuat pasti buat ladang korupsi kan berapa t nih kira kira anggaran nya yang tadinya gampang daftar rs eh malah harus lewat aplikasi sampah begini,negatif
Pengguna Google,5,04/27/2026 7:34,4.16.1,udh kedaftar malah gak bisa di masukin akun nya malah akun salah akun salah apasih gak jelas ngeribetin aja,negatif
Pengguna Google,5,04/27/2026 7:25,4.16.1,fitur lengkap dan sangat membantu secara online,negatif
Pengguna Google,1,04/27/2026 7:10,4.16.1,aplikasi bego udah hari nunggu kodo otp nya doang gak di kirim bukan nya di pemudah tapi malah di bikin pusing,negatif
Pengguna Google,5,04/27/2026 6:35,4.16.1,memudahkan sewaktu waktu pindah faskes,negatif
Pengguna Google,5,04/27/2026 6:34,4.16.1,puaaaaaaasssssss,negatif
Pengguna Google,5,04/27/2026 6:30,4.16.1,insya allah bagus terimakasih aksesnya cepat,positif
Pengguna Google,5,04/27/2026 6:28,4.16.1,bagus dan tidak mengecewakan,negatif
Pengguna Google,1,04/27/2026 6:25,4.16.1,aplikasi pepek masak buat kebutuhan berobat pun harus pake pulsa biasa enggak pake wa skrng kan sosmed uda maju masak harus kek gtu sistemnya jdi susah buat berobat,negatif
Pengguna Google,5,04/27/2026 6:16,4.16.1,alhamdulillah dipermudah,negatif
Pengguna Google,5,04/27/2026 6:08,4.16.1,membantu,negatif
Pengguna Google,1,04/27/2026 6:03,4.16.1,apa ini koneksi lancar sinyal fulll kok kode otp ngga masuk sampe emosi sendiri tolong diperbaiki,positif
Pengguna Google,5,04/27/2026 6:03,4.16.1,bagus,positif
Pengguna Google,5,04/27/2026 6:00,4.16.1,sangat membantu,negatif
Pengguna Google,1,04/27/2026 5:53,4.16.1,gabisa verifikasi wajah dikira gua setan kali ya,negatif
Pengguna Google,5,04/27/2026 5:47,4.16.1,bagus,positif
Pengguna Google,5,04/27/2026 5:21,4.16.1,alhamdulillah buat kis mudah dengan aplikasi ini emang harusnya nomer kita ada pulsa nya dulu ya minimal tapi sayangnya sering keluar sendiri akun nya dan harus masuk lagi pake,negatif
Pengguna Google,5,04/27/2026 5:21,4.16.1,bagus sekali,positif
Pengguna Google,5,04/27/2026 5:17,4.16.1,bagus dan sangat mudah semoga semakin bagus dan jaya,positif
Pengguna Google,5,04/27/2026 5:16,4.16.1,easy,negatif
Pengguna Google,4,04/27/2026 5:13,4.16.1,cukup baik untuk saat ini,positif
Pengguna Google,1,04/27/2026 5:11,4.16.1,aplikasi sering eror sudah login sering keluar sendiri,negatif
Pengguna Google,5,04/27/2026 5:06,4.16.1,sangat baik,positif
Pengguna Google,5,04/27/2026 4:51,4.16.1,baguss,positif
Pengguna Google,5,04/27/2026 4:40,4.16.1,mantap,positif
Pengguna Google,5,04/27/2026 4:40,4.16.1,pelayanan faskes tingkat pertama dan tindak lanjut sangat baik,positif
Pengguna Google,1,04/27/2026 4:35,4.16.1,sangat sangat sangatttt mengecewakan sudah bolak balik mau daftar tapi kode otp nya tak kunjung datang sepertinya kode otp nyangkut deh di suatu tempat,negatif
Pengguna Google,5,04/27/2026 4:35,4.16.1,mantaap,negatif
Pengguna Google,1,04/27/2026 4:30,4.16.1,kode otp ya tidak muncul udah coba nomor tetap aja ngak bisa,negatif
Pengguna Google,1,04/27/2026 4:22,4.16.1,tolong dong jangan dipersulit mau daftar masa gangguan terus,negatif
Pengguna Google,1,04/27/2026 4:02,4.16.1,apakah mobile jkn sedang gangguan,negatif
Pengguna Google,5,04/27/2026 3:58,4.16.1,sangat membantu,negatif
Pengguna Google,5,04/27/2026 3:57,4.16.1,sangat membantu dan bermanfaat,negatif
Pengguna Google,5,04/27/2026 3:56,4.16.1,sangat bermanfaat,negatif
Pengguna Google,1,04/27/2026 3:47,4.16.1,mantap,positif
Pengguna Google,5,04/27/2026 3:42,4.16.1,ini knapa dah pas masukin nomor telepon kode nya gk kekirim aneh bgt tolong dong sampe detik lo,negatif
Pengguna Google,5,04/27/2026 3:39,4.16.1,mantapp,positif
Pengguna Google,1,04/27/2026 3:38,4.16.1,tolong perbaiki aplikasi nya mau daftar online ga bisa selalu tertulis masih ada kunjungan yg belum di selesaikan bagaimana bisa rsud bilang sudah di close semua kunjungan tapi masih aja ga bisa daftar online sy cape daftar offline puluhan pasien antri nya,positif
Pengguna Google,5,04/27/2026 3:35,4.16.1,niceee,negatif
Pengguna Google,5,04/27/2026 3:31,4.16.1,layanan mudah dan cepat,positif
